0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.223135843314011817e-01,1.668725671766817242e-01,4.471336961390013492e-02,4.291882785723254157e-02,-9.307896754650654692e-02,-3.308308163580881978e-01
5.613692720219440879e-01,1.213330551156036052e-01,-2.073483168928768466e-02,-8.536283895932403332e-03,-2.237837417091182446e-01,-3.186383063102399271e-01
3.925392692321610921e-01,8.534127843837854832e-02,-1.764834301909264450e-02,-3.503124463582894810e-02,-1.794219483937144477e-01,-2.271774977486637481e-01
2.746108441530858424e-01,5.971995666123590396e-02,-1.390234378136577173e-02,-7.485394415991326877e-02,-1.418716904253590483e-01,-2.015726384193088638e-01
1.921284664998128000e-01,4.170150420881280767e-02,-1.048639193027423901e-02,-7.015865474572462179e-02,-1.118037808877237610e-01,-1.466926369309731193e-01
1.343975838297807313e-01,2.909109878660131113e-02,-7.705931468543467978e-03,-7.497379456611324988e-02,-8.584975292059597585e-02,-1.306816709120900977e-01
9.397775560006092765e-02,2.027958288927986935e-02,-5.569901270015201536e-03,-6.775974375708876396e-02,-6.569642643482141720e-02,-1.080915514096263130e-01
6.567444408150836799e-02,1.412393047245149615e-02,-3.982341468243178091e-03,-6.208741216613077735e-02,-4.551958252625575019e-02,-9.253671583602754436e-02
4.585465834250405243e-02,9.822450739734273767e-03,-2.826071662745449978e-03,-5.350875798933179411e-02,-3.368456579321867095e-02,-7.496181280427982596e-02
3.197548024107126768e-02,6.815415528711644792e-03,-1.994745850012033875e-03,-4.043105169769731916e-02,-2.042284438592690057e-02,-5.722513384041740675e-02
2.225638962422997816e-02,4.712469989110599361e-03,-1.402104548128911337e-03,-3.558838448712024760e-02,-1.290659905851249990e-02,-4.744535574738993622e-02
1.545053367475920751e-02,3.241318729798341094e-03,-9.820177897068749391e-04,-3.068887109362500656e-02,-7.932548538059166002e-03,-3.866251953634416982e-02
1.068474459882965029e-02,2.211894785168093576e-03,-6.853939607539811076e-04,-2.512996343875310498e-02,-3.625138149995352482e-03,-3.116453559143855800e-02
7.347547014815569190e-03,1.491434245386811597e-03,-4.765023113599481993e-04,-2.042729621033096202e-02,-8.660106713921273975e-04,-2.489957066785148179e-02
5.010733686073212852e-03,9.871428275029677218e-04,-3.296635595512009513e-04,-1.575395614770631197e-02,1.247404724243562175e-03,-1.952538930698176356e-02
3.374442168192134332e-03,6.341308073045228214e-04,-2.265755740021256073e-04,-1.171931381449911602e-02,2.628637573121753255e-03,-1.508459320224226838e-02
2.228689508528403258e-03,3.870047611972046980e-04,-1.542669489108910422e-04,-8.384701808019206712e-03,3.447778357854651594e-03,-1.150723323844850092e-02
1.426433803813415089e-03,2.140010776037212055e-04,-1.035793518370790894e-04,-5.865390974043291177e-03,3.795325601641304052e-03,-8.721756202781632411e-03
8.647089027767374285e-04,9.288901907720155404e-05,-6.806353868478681561e-05,-4.065172357648698560e-03,3.792300122842023630e-03,-6.583619227535197037e-03
4.714131723497578456e-04,8.107484390923106040e-06,-4.318619453622679101e-05,-2.795227898256934500e-03,3.575765751434834775e-03,-4.940374254244409361e-03
1.960579654735245024e-04,-5.123712239549448711e-05,-2.576474761259629374e-05,-1.901174750924822807e-03,3.247581432636263872e-03,-3.673160645841318760e-03
3.289088418007870741e-06,-9.277144925156397914e-05,-1.356685176138736881e-05,-1.272661601209482173e-03,2.873676167311677021e-03,-2.692782857563969390e-03
-1.316498379779959527e-04,-1.218352148125441647e-04,-5.027628324446783394e-06,-8.313105837705345516e-04,2.494752872001113064e-03,-1.931931432993843484e-03
-2.260942315339489219e-04,-1.421669934251691063e-04,-1.607156867635946239e-08,-5.216454545411681023e-04,2.134399198811529671e-03,-1.339569350330699652e-03
-2.921826796468369536e-04,-1.563850126634678097e-04,5.422208054507165358e-06,-3.045138822747873162e-04,1.804912546406850418e-03,-8.768462224187746146e-04
-3.384155911770996830e-04,-1.663215477697875728e-04,8.262263358702414705e-06,-1.523355627644318951e-04,1.511385071696151258e-03,-5.140907711004687750e-04
-3.707448534891103322e-04,-1.732603696829264741e-04,1.024894436332806213e-05,-4.572048996926646972e-05,1.254497399529281654e-03,-2.285771383646480984e-04
-3.933383071440334808e-04,-1.781001417229802132e-04,1.163819934179651914e-05,2.895006460852773156e-05,1.032388531600837321e-03,-2.853925060879036988e-06
-4.091144212787603302e-04,-1.814701215396957701e-04,1.260922406773858528e-05,8.123254607534515046e-05,8.418747073829703931e-04,1.765121440856441660e-04
-4.201168106414952287e-04,-1.838109266969473047e-04,1.328747153390839902e-05,1.178286751056271877e-04,6.792206034053287602e-04,3.198848469805437946e-04
-4.277764859657687030e-04,-1.854310864680305240e-04,1.376076684520802233e-05,1.434361318252434434e-04,5.406083884122148651e-04,4.352771269615971872e-04
-4.330954910683401118e-04,-1.865466396947000692e-04,1.409059163458599028e-05,1.613467887200828801e-04,4.224069023513928327e-04,5.288971150689005495e-04
-4.367754920617043487e-04,-1.873088616429889630e-04,1.431998512805110272e-05,1.738668834286874140e-04,3.213115617098784944e-04,6.055640781237673883e-04
-4.393078200637865176e-04,-1.878236787711248584e-04,1.447907586979974778e-05,1.826118656788201626e-04,2.344029523730449657e-04,6.690260711976407475e-04
-4.410365222710488473e-04,-1.881652633001295140e-04,1.458895441825447583e-05,1.887131673019168615e-04,1.591561728227378156e-04,7.222031117336497139e-04
-4.422025125290884981e-04,-1.883855524046719519e-04,1.466438447935751807e-05,1.929631387560987220e-04,9.342199294090727010e-05,7.673737793992482792e-04
-4.429744871104404212e-04,-1.885209137588733533e-04,1.471570082358166653e-05,1.959166077436729045e-04,3.539338758390003792e-05,8.063187343582468337e-04
-4.434705730239002562e-04,-1.885968128969405108e-04,1.475013789230019297e-05,1.979620213345755582e-04,-1.643405210636675302e-05,8.404313447190090791e-04
-4.437734869131838801e-04,-1.886310814138161221e-04,1.477275985514134947e-05,1.993712649411651973e-04,-6.330268451486923699e-05,8.708031352907974086e-04
-4.439411498520599028e-04,-1.886362054300695765e-04,1.478711166832821407e-05,2.003345316619194150e-04,-1.062314077843536813e-04,8.982899034043276146e-04
-4.440141201889748288e-04,-1.886209280359034076e-04,1.479567482447646684e-05,2.009847037204202328e-04,-1.460507212433272411e-04,9.235629363617447107e-04
-4.440207982893191910e-04,-1.885913713585817952e-04,1.480018638387538359e-05,2.014143625829591198e-04,-1.834335678322471957e-04,9.471486909595836900e-04
-4.439810710728234926e-04,-1.885518222612692638e-04,1.480186229846524802e-05,2.016875942827452020e-04,-2.189217670215209640e-04,9.694594679670003176e-04
-4.439088640493608884e-04,-1.885052825109901861e-04,1.480155374124586793e-05,2.018480786135003354e-04,-2.529480963777624514e-04,9.908169615617705775e-04
-4.438139283410075697e-04,-1.884538540179328894e-04,1.479985653792252873e-05,2.019244551358120952e-04,-2.858541437743618730e-04,1.011470024169580390e-03
-4.437030920189637823e-04,-1.883990085892565676e-04,1.479718776933266580e-05,2.019335755411775482e-04,-3.179039585493285839e-04,1.031607501765010107e-03
-4.435811363305197565e-04,-1.883417768200597938e-04,1.479383939397247492e-05,2.018819208922909990e-04,-3.492932676450312239e-04,1.051366496505320774e-03
-4.434514092672374301e-04,-1.882828803562807784e-04,1.479001578439180137e-05,2.017651233074718893e-04,-3.801535353635214086e-04,1.070835814565775524e-03
-4.433162552047096553e-04,-1.882228245102025052e-04,1.478586000196295388e-05,2.015651151146615762e-04,-4.105493164217944354e-04,1.090053531519641567e-03
