1.000000000000000000e+00,-5.000000000000000000e-01,-5.000000000000000000e-01,1.414209999999999967e+00
2.000000000000000000e+00,-4.580899999999999972e-01,-3.044399999999999884e-01,1.251030000000000086e+00
3.000000000000000000e+00,-3.997499999999999942e-01,-1.131400000000000045e-01,1.088799999999999990e+00
4.000000000000000000e+00,-4.000000000000000222e-01,-1.000000000000000056e-01,1.081669999999999909e+00
5.000000000000000000e+00,-4.500000000000000111e-01,-5.000000000000000278e-02,1.097720000000000029e+00
6.000000000000000000e+00,-4.000000000000000222e-01,1.000000000000000056e-01,9.848900000000000432e-01
7.000000000000000000e+00,-2.627200000000000091e-01,-3.472100000000000186e-01,1.139960000000000084e+00
8.000000000000000000e+00,-1.027399999999999980e-01,-2.271900000000000031e-01,9.445099999999999607e-01
9.000000000000000000e+00,-1.003300000000000025e-01,-2.719999999999999848e-02,7.989600000000000035e-01
1.000000000000000000e+01,-2.812700000000000200e-01,5.738000000000000045e-02,8.979399999999999604e-01
1.100000000000000000e+01,-1.000000000000000056e-01,-1.499999999999999944e-01,8.845899999999999874e-01
1.200000000000000000e+01,3.185999999999999943e-02,-3.751099999999999990e-01,9.924600000000000088e-01
1.300000000000000000e+01,-2.500000000000000000e-01,0.000000000000000000e+00,9.013900000000000245e-01
1.400000000000000000e+01,-1.072499999999999981e-01,1.559599999999999875e-01,6.979400000000000048e-01
1.500000000000000000e+01,-5.000000000000000000e-01,2.000000000000000111e-01,1.044030000000000014e+00
1.600000000000000000e+01,-1.499999999999999944e-01,-1.000000000000000056e-01,8.845899999999999874e-01
1.700000000000000000e+01,1.807300000000000018e-01,-2.415599999999999969e-01,8.073700000000000321e-01
1.800000000000000000e+01,1.682500000000000107e-01,-4.195000000000000118e-02,6.354300000000000503e-01
1.900000000000000000e+01,3.549900000000000277e-01,-1.135599999999999943e-01,6.304699999999999749e-01
2.000000000000000000e+01,4.009900000000000131e-01,8.107000000000000317e-02,4.304700000000000193e-01
2.100000000000000000e+01,-3.499999999999999778e-01,-5.000000000000000278e-02,1.012420000000000098e+00
2.200000000000000000e+01,3.499999999999999778e-01,0.000000000000000000e+00,5.220200000000000395e-01
2.300000000000000000e+01,4.000000000000000222e-01,-1.000000000000000056e-01,6.082800000000000429e-01
2.400000000000000000e+01,2.265399999999999914e-01,-4.209399999999999809e-01,9.606799999999999784e-01
2.500000000000000000e+01,-6.902999999999999414e-02,3.522700000000000276e-01,5.878900000000000237e-01
2.600000000000000000e+01,5.000000000000000278e-02,2.999999999999999889e-01,4.924399999999999888e-01
2.700000000000000000e+01,4.469899999999999984e-01,2.757100000000000106e-01,2.304700000000000082e-01
2.800000000000000000e+01,5.000000000000000278e-02,-2.999999999999999889e-01,9.178800000000000292e-01
2.900000000000000000e+01,-2.500000000000000000e-01,-2.999999999999999889e-01,1.096589999999999954e+00
3.000000000000000000e+01,-2.500000000000000000e-01,0.000000000000000000e+00,9.013900000000000245e-01
3.100000000000000000e+01,-2.999999999999999889e-01,2.000000000000000111e-01,8.544000000000000483e-01
3.200000000000000000e+01,-5.000000000000000000e-01,-2.000000000000000111e-01,1.220660000000000078e+00
3.300000000000000000e+01,-2.999999999999999889e-01,1.000000000000000056e-01,8.944299999999999473e-01
3.400000000000000000e+01,1.000000000000000056e-01,2.999999999999999889e-01,4.472099999999999964e-01
3.500000000000000000e+01,-4.000000000000000222e-01,-3.499999999999999778e-01,1.237940000000000040e+00
3.600000000000000000e+01,-2.500000000000000000e-01,-3.499999999999999778e-01,1.133580000000000032e+00
3.700000000000000000e+01,-1.000000000000000056e-01,1.499999999999999944e-01,6.946200000000000152e-01
3.800000000000000000e+01,1.000000000000000056e-01,-5.000000000000000000e-01,1.077029999999999932e+00
3.900000000000000000e+01,4.000000000000000222e-01,0.000000000000000000e+00,5.099000000000000199e-01
4.000000000000000000e+01,2.500000000000000000e-01,-4.500000000000000111e-01,9.823399999999999910e-01
4.100000000000000000e+01,-2.999999999999999889e-01,-4.000000000000000222e-01,1.204159999999999897e+00
4.200000000000000000e+01,-4.500000000000000111e-01,-2.999999999999999889e-01,1.241970000000000018e+00
4.300000000000000000e+01,-2.999999999999999889e-01,-4.500000000000000111e-01,1.241970000000000018e+00
4.400000000000000000e+01,4.929899999999999838e-01,4.703499999999999903e-01,3.047000000000000056e-02
4.500000000000000000e+01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00
