-5.235987755982988157e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.196059686752395601e-01,-1.634039960456544916e-03,1.968578252259206851e-01,6.613005331406257396e-03,2.946049725209604671e-03,2.438635332648203535e-01,-1.650148703059235444e+00,-9.079250810537195819e-04,4.526742121197323970e-02,-3.899780679864683214e-02,1.099929229120921031e-01,-1.037233084987648074e-01,0.000000000000000000e+00
5.229418615412833038e-01,-1.150048627233354100e-04,1.942446542025285383e-01,-7.369782856860042190e-03,2.377664425756237723e-02,2.627448356102808358e-01,-1.693130559626398801e+00,3.712088870231927858e-06,8.219812205424339990e-02,-7.525631609311417280e-02,2.010002028460188550e-01,-1.940583968848898500e-01,0.000000000000000000e+00
5.263148762546150383e-01,1.325280542357626552e-03,1.915484196777962334e-01,-2.116895790669101260e-02,5.111290684105072868e-02,2.659490647526097096e-01,-1.726886600629676582e+00,8.621078918248615500e-04,1.169875244346651189e-01,-1.144221003864961117e-01,2.904679490004473674e-01,-2.879025249522786378e-01,0.000000000000000000e+00
5.297169176812758229e-01,2.674763070311930030e-03,1.887695719682550843e-01,-3.477856729490905185e-02,8.359429767726697658e-02,2.562167962651697439e-01,-1.752797197629256454e+00,1.669646403819405106e-03,1.493277004337427993e-01,-1.566294792660283819e-01,3.779570070738165755e-01,-3.852587859061029629e-01,0.000000000000000000e+00
5.331390458062663651e-01,3.903481623957757302e-03,1.858987780916416810e-01,-4.819212577804377062e-02,1.207302889898873577e-01,2.342961634573600405e-01,-1.771120334234723037e+00,2.428617116714131517e-03,1.784742510655206726e-01,-2.024311367094485115e-01,4.625780557317533126e-01,-4.865349413756821506e-01,0.000000000000000000e+00
5.365696499143626230e-01,4.953180508296717820e-03,1.829123498261062686e-01,-6.140040341325257722e-02,1.625071305165020630e-01,1.997095374732407724e-01,-1.781365047801974688e+00,3.141218183265947865e-03,2.029898395582890591e-01,-2.530153070263384540e-01,5.427055423978723869e-01,-5.927310098659229753e-01,0.000000000000000000e+00
5.399904079013196911e-01,5.703054851499383959e-03,1.797555088573029314e-01,-7.438738837200248311e-02,2.091567707998412406e-01,1.509853540446425557e-01,-1.782292173843349703e+00,3.809559594319773639e-03,2.199019888044681514e-01,-3.109611684226551431e-01,6.150699790115665699e-01,-7.061291586297536726e-01,0.000000000000000000e+00
5.433646856441892714e-01,5.871833912365468679e-03,1.762945223031639752e-01,-8.711868968406358271e-02,2.602017022693548509e-01,8.695386139284304317e-02,-1.772254935620639182e+00,4.435666284390174172e-03,2.222951098928054314e-01,-3.823975889519423688e-01,6.721619182474718457e-01,-8.322643973066099488e-01,0.000000000000000000e+00
5.466098596353574646e-01,4.822194199478717531e-03,1.722245088227041809e-01,-9.951386311845042409e-02,3.084730735578487537e-01,1.810966993276252879e-02,-1.754579603005090194e+00,5.021481162702956524e-03,1.944923064219963860e-01,-4.812267067386314934e-01,6.969650931598089239e-01,-9.836994934764455856e-01,0.000000000000000000e+00
